dt,absorb_need_mw,grid_buy_eur_per_mwh,grid_sell_eur_per_mwh,h2_price_eur_per_kg,P_curt_use_mw,Unused_curt_mw,P_grid_buy_mw,P_grid_sell_mw,P_el_mw,y_el_on,y_el_start,y_el_stop,P_fc_mw,y_fc_on,y_fc_start,y_fc_stop,y_switch_el2fc,y_switch_fc2el,P_batt_ch_mw,P_batt_dis_mw,SOC_batt_mwh,H2_prod_kg,H2_cons_fc_kg,H2_sale_kg,SOC_h2_kg
2024-01-02 10:00:00+01:00,1292.63757837884,70.0,70.0,3.0,1292.6376,0.0,0.0,1292.6376,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 10:30:00+01:00,1292.63757837884,70.0,70.0,3.0,1292.6376,0.0,0.0,1292.6376,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 11:00:00+01:00,1244.5960811420553,70.0,70.0,3.0,1244.5961,0.0,0.0,1244.5961,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 11:30:00+01:00,1185.3934657970922,70.0,70.0,3.0,1185.3935,0.0,0.0,1185.3935,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 12:00:00+01:00,1225.8674158902943,70.0,70.0,3.0,1225.8674,0.0,0.0,1225.8674,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 12:30:00+01:00,1217.1372306119688,70.0,70.0,3.0,1217.1372,0.0,0.0,1217.1372,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 13:00:00+01:00,1262.8748740708377,70.0,70.0,3.0,1262.8749,0.0,0.0,1262.8749,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 13:30:00+01:00,1248.7119033331876,70.0,70.0,3.0,1248.7119,0.0,0.0,1248.7119,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 14:00:00+01:00,1341.5888035586242,70.0,70.0,3.0,1341.5888,0.0,0.0,1341.5888,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 14:30:00+01:00,1228.7844104949047,70.0,70.0,3.0,1228.7844,0.0,0.0,1228.7844,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 15:00:00+01:00,1308.8535725562126,70.0,70.0,3.0,1308.8536,0.0,0.0,1308.8536,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 15:30:00+01:00,1426.453414622924,70.0,70.0,3.0,1426.4534,0.0,0.0,1426.4534,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 16:00:00+01:00,1428.340881720025,70.0,70.0,3.0,1428.3409,0.0,0.0,1428.3409,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 16:30:00+01:00,1353.8155692976393,70.0,70.0,3.0,1353.8156,0.0,0.0,1353.8156,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 17:00:00+01:00,1229.3682253865368,70.0,70.0,3.0,1229.3682,0.0,0.0,1229.3682,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 17:30:00+01:00,1129.8713592951367,70.0,70.0,3.0,1129.8714,0.0,0.0,1129.8714,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 18:00:00+01:00,1121.4905894132992,70.0,70.0,3.0,1121.4906,0.0,0.0,1121.4906,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 18:30:00+01:00,1089.3784825346247,70.0,70.0,3.0,1089.3785,0.0,0.0,1089.3785,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 19:00:00+01:00,1017.5032501778657,70.0,70.0,3.0,1017.5033,0.0,0.0,1017.5033,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 19:30:00+01:00,1087.1810479300443,70.0,70.0,3.0,1087.181,0.0,0.0,1087.181,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 20:00:00+01:00,1122.0483368070982,70.0,70.0,3.0,1122.0483,0.0,0.0,1122.0483,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 20:30:00+01:00,1310.0587783602898,70.0,70.0,3.0,1310.0588,0.0,0.0,1310.0588,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 21:00:00+01:00,1340.3691774365966,70.0,70.0,3.0,1340.3692,0.0,0.0,1340.3692,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 21:30:00+01:00,1468.2659584612438,70.0,70.0,3.0,1468.266,0.0,0.0,1468.266,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 22:00:00+01:00,1385.2448602556767,70.0,70.0,3.0,1385.2449,0.0,0.0,1385.2449,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 22:30:00+01:00,1465.7146714392672,70.0,70.0,3.0,1465.7147,0.0,0.0,1465.7147,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 23:00:00+01:00,1472.0970487013094,70.0,70.0,3.0,1472.097,0.0,0.0,1472.097,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-02 23:30:00+01:00,1566.858781542683,70.0,70.0,3.0,1566.8588,0.0,0.0,1566.8588,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 00:00:00+01:00,1427.711587364088,70.0,70.0,3.0,1427.7116,0.0,0.0,1427.7116,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 00:30:00+01:00,1377.1992241092803,70.0,70.0,3.0,1377.1992,0.0,0.0,1377.1992,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 01:00:00+01:00,1535.378118201947,70.0,70.0,3.0,1535.3781,0.0,0.0,1535.3781,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 01:30:00+01:00,1446.0174183890272,70.0,70.0,3.0,1446.0174,0.0,0.0,1446.0174,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 02:00:00+01:00,675.3035589410745,70.0,70.0,3.0,675.30356,0.0,0.0,675.30356,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 02:30:00+01:00,485.3903980314117,70.0,70.0,3.0,485.3904,0.0,0.0,485.3904,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 03:00:00+01:00,591.12211043967,70.0,70.0,3.0,591.12211,0.0,0.0,591.12211,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 03:30:00+01:00,577.4363967634135,70.0,70.0,3.0,577.4364,0.0,0.0,577.4364,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 04:00:00+01:00,618.9743999330639,70.0,70.0,3.0,618.9744,0.0,0.0,618.9744,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 04:30:00+01:00,652.5626482049972,70.0,70.0,3.0,652.56265,0.0,0.0,652.56265,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 05:00:00+01:00,581.8465875603969,70.0,70.0,3.0,581.84659,0.0,0.0,581.84659,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 05:30:00+01:00,1619.3662789800564,70.0,70.0,3.0,1619.3663,0.0,0.0,1619.3663,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 06:00:00+01:00,1703.5282461865374,70.0,70.0,3.0,1703.5282,0.0,0.0,1703.5282,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 06:30:00+01:00,1422.6822241651134,70.0,70.0,3.0,1422.6822,0.0,0.0,1422.6822,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 07:00:00+01:00,1283.075798322563,70.0,70.0,3.0,1283.0758,0.0,0.0,1283.0758,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 07:30:00+01:00,1181.9558838487856,70.0,70.0,3.0,1181.9559,0.0,0.0,1181.9559,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 08:00:00+01:00,1112.0300982249328,70.0,70.0,3.0,1112.0301,0.0,0.0,1112.0301,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 08:30:00+01:00,1036.7161053361883,70.0,70.0,3.0,1036.7161,0.0,0.0,1036.7161,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 09:00:00+01:00,1073.4973447788866,70.0,70.0,3.0,1073.4973,0.0,0.0,1073.4973,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 09:30:00+01:00,1091.578135649659,70.0,70.0,3.0,1091.5781,0.0,0.0,1091.5781,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 10:00:00+01:00,1020.1609563731772,70.0,70.0,3.0,1020.161,0.0,0.0,1020.161,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 10:30:00+01:00,1056.6499070635748,70.0,70.0,3.0,1056.6499,0.0,0.0,1056.6499,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 11:00:00+01:00,968.1835442773804,70.0,70.0,3.0,968.18354,0.0,0.0,968.18354,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 11:30:00+01:00,985.8811567956948,70.0,70.0,3.0,985.88116,0.0,0.0,985.88116,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 12:00:00+01:00,885.5653137045499,70.0,70.0,3.0,885.56531,0.0,0.0,885.56531,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 12:30:00+01:00,1003.2115365054382,70.0,70.0,3.0,1003.2115,0.0,0.0,1003.2115,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 13:00:00+01:00,986.404101306748,70.0,70.0,3.0,986.4041,0.0,0.0,986.4041,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 13:30:00+01:00,1030.2918536893292,70.0,70.0,3.0,1030.2919,0.0,0.0,1030.2919,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 14:00:00+01:00,996.8921094775252,70.0,70.0,3.0,996.89211,0.0,0.0,996.89211,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 14:30:00+01:00,892.0193072571817,70.0,70.0,3.0,892.01931,0.0,0.0,892.01931,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 15:00:00+01:00,982.2244276116148,70.0,70.0,3.0,982.22443,0.0,0.0,982.22443,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 15:30:00+01:00,973.891702346794,70.0,70.0,3.0,973.8917,0.0,0.0,973.8917,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 16:00:00+01:00,1092.6787941485966,70.0,70.0,3.0,1092.6788,0.0,0.0,1092.6788,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 16:30:00+01:00,1065.872324348858,70.0,70.0,3.0,1065.8723,0.0,0.0,1065.8723,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 17:00:00+01:00,1039.3987697741063,70.0,70.0,3.0,1039.3988,0.0,0.0,1039.3988,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 17:30:00+01:00,929.7114532265578,70.0,70.0,3.0,929.71145,0.0,0.0,929.71145,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 18:00:00+01:00,898.9959680070604,70.0,70.0,3.0,898.99597,0.0,0.0,898.99597,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 18:30:00+01:00,927.1743785371766,70.0,70.0,3.0,927.17438,0.0,0.0,927.17438,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 19:00:00+01:00,856.0813097723179,70.0,70.0,3.0,856.08131,0.0,0.0,856.08131,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 19:30:00+01:00,799.081467322715,70.0,70.0,3.0,799.08147,0.0,0.0,799.08147,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 20:00:00+01:00,759.110564474933,70.0,70.0,3.0,759.11056,0.0,0.0,759.11056,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 20:30:00+01:00,960.9428807834884,70.0,70.0,3.0,960.94288,0.0,0.0,960.94288,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 21:00:00+01:00,949.619603426821,70.0,70.0,3.0,949.6196,0.0,0.0,949.6196,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 21:30:00+01:00,1121.4905894132992,70.0,70.0,3.0,1121.4906,0.0,0.0,1121.4906,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 22:00:00+01:00,1093.2293313834205,70.0,70.0,3.0,1093.2293,0.0,0.0,1093.2293,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 22:30:00+01:00,1176.808870267303,70.0,70.0,3.0,1176.8089,0.0,0.0,1176.8089,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 23:00:00+01:00,1174.5249137550209,70.0,70.0,3.0,1174.5249,0.0,0.0,1174.5249,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-03 23:30:00+01:00,1011.6684983556764,70.0,70.0,3.0,1011.6685,0.0,0.0,1011.6685,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 00:00:00+01:00,1115.3645194371334,70.0,70.0,3.0,1115.3645,0.0,0.0,1115.3645,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 00:30:00+01:00,1023.3547794853624,70.0,70.0,3.0,1023.3548,0.0,0.0,1023.3548,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 01:00:00+01:00,934.2869230523562,70.0,70.0,3.0,934.28692,0.0,0.0,934.28692,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 01:30:00+01:00,871.7439935767994,70.0,70.0,3.0,871.74399,0.0,0.0,871.74399,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 02:00:00+01:00,816.5937648896777,70.0,70.0,3.0,816.59376,0.0,0.0,816.59376,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 02:30:00+01:00,636.497582066941,70.0,70.0,3.0,636.49758,0.0,0.0,636.49758,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 03:00:00+01:00,639.8630624254961,70.0,70.0,3.0,639.86306,0.0,0.0,639.86306,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 03:30:00+01:00,821.8367290482909,70.0,70.0,3.0,821.83673,0.0,0.0,821.83673,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 04:00:00+01:00,1011.6684983556764,70.0,70.0,3.0,1011.6685,0.0,0.0,1011.6685,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 04:30:00+01:00,1057.1912929427765,70.0,70.0,3.0,1057.1913,0.0,0.0,1057.1913,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 05:00:00+01:00,995.840812836187,70.0,70.0,3.0,995.84081,0.0,0.0,995.84081,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 05:30:00+01:00,742.2292944751993,70.0,70.0,3.0,742.22929,0.0,0.0,742.22929,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 06:00:00+01:00,716.5944755089225,70.0,70.0,3.0,716.59448,0.0,0.0,716.59448,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 06:30:00+01:00,591.12211043967,70.0,70.0,3.0,591.12211,0.0,0.0,591.12211,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 07:00:00+01:00,585.0645369737681,70.0,70.0,3.0,585.06454,0.0,0.0,585.06454,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 07:30:00+01:00,522.0110727800093,70.0,70.0,3.0,522.01107,0.0,0.0,522.01107,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 08:00:00+01:00,632.7220239166744,70.0,70.0,3.0,632.72202,0.0,0.0,632.72202,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 08:30:00+01:00,327.9669067482952,70.0,70.0,3.0,327.96691,0.0,0.0,327.96691,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 09:00:00+01:00,289.3664887334052,70.0,70.0,3.0,289.36649,0.0,0.0,289.36649,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 09:30:00+01:00,272.6195079445838,70.0,70.0,3.0,272.61951,0.0,0.0,272.61951,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 10:00:00+01:00,207.01364747362163,70.0,70.0,3.0,207.01365,0.0,0.0,207.01365,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 10:30:00+01:00,166.5616051711516,70.0,70.0,3.0,166.56161,0.0,0.0,166.56161,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 11:00:00+01:00,85.41958532003159,70.0,70.0,3.0,85.419585,0.0,0.0,85.419585,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 11:30:00+01:00,93.28836458618171,70.0,70.0,3.0,93.288365,0.0,0.0,93.288365,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 12:00:00+01:00,44.48120392899731,70.0,70.0,3.0,44.481204,0.0,0.0,44.481204,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 12:30:00+01:00,64.6942606597674,70.0,70.0,3.0,64.694261,0.0,0.0,64.694261,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 13:00:00+01:00,47.41573863188368,70.0,70.0,3.0,47.415739,0.0,0.0,47.415739,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 13:30:00+01:00,48.337529725476045,70.0,70.0,3.0,48.33753,0.0,0.0,48.33753,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 14:00:00+01:00,28.753004737674395,70.0,70.0,3.0,28.753005,0.0,0.0,28.753005,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 14:30:00+01:00,48.22182053961521,70.0,70.0,3.0,48.221821,0.0,0.0,48.221821,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 15:00:00+01:00,44.25935288360806,70.0,70.0,3.0,44.259353,0.0,0.0,44.259353,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 15:30:00+01:00,80.2668174770594,70.0,70.0,3.0,80.266817,0.0,0.0,80.266817,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 16:00:00+01:00,110.76578994194723,70.0,70.0,3.0,110.76579,0.0,0.0,110.76579,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 16:30:00+01:00,126.91328760905586,70.0,70.0,3.0,126.91329,0.0,0.0,126.91329,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 17:00:00+01:00,214.2640169507492,70.0,70.0,3.0,214.26402,0.0,0.0,214.26402,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 17:30:00+01:00,289.0832820082755,70.0,70.0,3.0,289.08328,0.0,0.0,289.08328,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 18:00:00+01:00,409.04070740295793,70.0,70.0,3.0,409.04071,0.0,0.0,409.04071,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 18:30:00+01:00,557.9948270429846,70.0,70.0,3.0,557.99483,0.0,0.0,557.99483,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 19:00:00+01:00,617.7321034073359,70.0,70.0,3.0,617.7321,0.0,0.0,617.7321,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 19:30:00+01:00,646.1972564136178,70.0,70.0,3.0,646.19726,0.0,0.0,646.19726,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 20:00:00+01:00,808.0505584455441,70.0,70.0,3.0,808.05056,0.0,0.0,808.05056,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 20:30:00+01:00,1111.474846655395,70.0,70.0,3.0,1111.4748,0.0,0.0,1111.4748,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 21:00:00+01:00,1318.5107485620067,70.0,70.0,3.0,1318.5107,0.0,0.0,1318.5107,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 21:30:00+01:00,1362.4073056579518,70.0,70.0,3.0,1362.4073,0.0,0.0,1362.4073,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 22:00:00+01:00,1284.2690796329505,70.0,70.0,3.0,1284.2691,0.0,0.0,1284.2691,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 22:30:00+01:00,1272.3612247716824,70.0,70.0,3.0,1272.3612,0.0,0.0,1272.3612,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 23:00:00+01:00,1505.508925392158,70.0,70.0,3.0,1505.5089,0.0,0.0,1505.5089,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-04 23:30:00+01:00,1552.3904883038156,70.0,70.0,3.0,1552.3905,0.0,0.0,1552.3905,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-05 00:00:00+01:00,1410.773052063263,70.0,70.0,3.0,1410.7731,0.0,0.0,1410.7731,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-01-05 00:30:00+01:00,1435.903229229731,70.0,70.0,3.0,1435.9032,0.0,0.0,1435.9032,0.0,0,0,0,0.0,0,0,0,1,1,0.0,0.0,40.0,0.0,0.0,0.0,0.0
