dt,in_union,wind_mw,solar_mw,conso_mw,vre_mw,stress_weight,absorb_need_mw
2024-01-01 00:00:00+01:00,1,15558.0,0.0,55239.0,15558.0,19939.8132512672,1733.8124237641905
2024-01-01 00:30:00+01:00,1,15460.0,0.0,54560.0,15460.0,19840.630853540075,1725.1882871571397
2024-01-01 01:00:00+01:00,1,15353.0,0.0,52688.0,15353.0,19826.6967678263,1723.9766864956941
2024-01-01 01:30:00+01:00,1,15189.0,0.0,52917.0,15189.0,19548.68330246797,1699.8027790403987
2024-01-01 02:00:00+01:00,1,14990.0,0.0,52769.0,14990.0,19248.103088876254,1673.6666411490426
2024-01-01 02:30:00+01:00,1,14539.0,0.0,52615.0,14539.0,18556.457066291623,1613.5264356369316
2024-01-01 03:00:00+01:00,1,11550.0,0.0,50560.0,11550.0,14188.446628824588,1233.717925487986
2024-01-01 03:30:00+01:00,1,9254.0,0.0,49626.0,9254.0,10979.603320772967,954.7016516992172
2024-01-01 04:00:00+01:00,1,9018.0,0.0,48617.0,9018.0,10690.720473898557,929.5826266305451
2024-01-01 04:30:00+01:00,1,8894.0,0.0,47904.0,8894.0,10545.252186619351,916.93382593366
2024-01-01 05:00:00+01:00,1,8779.0,0.0,47256.0,8779.0,10409.887297120003,905.1635388102078
2024-01-01 05:30:00+01:00,1,8770.0,0.0,47628.0,8770.0,10384.833399819438,902.98504506726
2024-01-01 06:00:00+01:00,1,8583.0,0.0,47332.0,8583.0,10139.37481249868,881.6418588070129
2024-01-01 06:30:00+01:00,1,8468.0,0.0,48063.0,8468.0,9959.907123834888,866.036732302142
2024-01-01 07:00:00+01:00,1,8332.0,0.0,48023.0,8332.0,9777.573546560054,850.1824102197431
2024-01-01 07:30:00+01:00,1,8384.0,0.0,48203.0,8384.0,9842.207949547754,855.8025195703427
2024-01-01 08:00:00+01:00,1,8246.0,0.0,48259.0,8246.0,9654.962204724408,839.5210732708863
2024-01-01 08:30:00+01:00,1,12345.0,10.0,48275.0,12355.0,15516.944340873311,1349.2338437700187
2024-01-01 09:00:00+01:00,1,12358.0,197.0,48502.0,12555.0,15804.861348782548,1374.268886928927
2024-01-01 09:30:00+01:00,1,11809.0,692.0,49105.0,12501.0,15683.401356249744,1363.7076624385072
2024-01-01 10:00:00+01:00,1,11458.0,1459.0,49947.0,12917.0,16257.451849923922,1413.622667421666
2024-01-01 10:30:00+01:00,1,11290.0,2339.0,50844.0,13629.0,17282.2528468876,1502.7314608708039
2024-01-01 11:00:00+01:00,1,10927.0,3385.0,51363.0,14312.0,18299.877579627755,1591.2162617122797
2024-01-01 11:30:00+01:00,1,10691.0,4204.0,51863.0,14895.0,19172.746124479407,1667.1141805295777
2024-01-01 12:00:00+01:00,1,10676.0,4855.0,52569.0,15531.0,20119.39568194788,1749.427527350186
2024-01-01 12:30:00+01:00,1,10526.0,5324.0,52803.0,15850.0,20607.641466555564,1791.881616389836
2024-01-01 13:00:00+01:00,1,10479.0,5501.0,52355.0,15980.0,20857.385590954236,1813.5974399127574
2024-01-01 13:30:00+01:00,1,10264.0,5316.0,51189.0,15580.0,20321.87145926939,1767.033259851669
2024-01-01 14:00:00+01:00,1,10043.0,4964.0,50062.0,15007.0,19505.532828635918,1696.0507465274277
2024-01-01 14:30:00+01:00,1,9748.0,4488.0,50012.0,14236.0,18288.220342710898,1590.2026382676406
2024-01-01 15:00:00+01:00,1,9367.0,3972.0,49831.0,13339.0,16909.575553860974,1470.326316822461
2024-01-01 15:30:00+01:00,1,9061.0,3041.0,49644.0,12102.0,15052.113888609125,1308.815771498035
2024-01-01 16:00:00+01:00,1,9026.0,1997.0,49317.0,11023.0,13486.735938197007,1172.7025740417564
2024-01-01 16:30:00+01:00,1,9018.0,1035.0,49175.0,10053.0,12108.12463396779,1052.829164161026
2024-01-01 17:00:00+01:00,1,9499.0,299.0,49583.0,9798.0,11734.12463697967,1020.3090079742793
2024-01-01 17:30:00+01:00,1,10328.0,15.0,52003.0,10343.0,12400.104241981386,1078.2174597022392
2024-01-01 18:00:00+01:00,1,11382.0,1.0,54097.0,11383.0,13778.147491589338,1198.0414759328228
2024-01-01 18:30:00+01:00,1,12436.0,1.0,55506.0,12437.0,15223.656980200696,1323.7318361403898
2024-01-01 19:00:00+01:00,1,13505.0,1.0,56756.0,13506.0,16719.912574660397,1453.834686458511
2024-01-01 19:30:00+01:00,1,14400.0,1.0,56974.0,14401.0,18040.99650724002,1568.7059596383758
2024-01-01 20:00:00+01:00,1,15112.0,0.0,56436.0,15112.0,19158.503960167975,1665.875791728575
2024-01-01 20:30:00+01:00,1,15825.0,0.0,55430.0,15825.0,20342.88033771716,1768.860029942396
2024-01-01 21:00:00+01:00,1,16368.0,0.0,54790.0,16368.0,21257.697651074082,1848.405490242633
2024-01-01 21:30:00+01:00,1,16677.0,0.0,54090.0,16677.0,21818.748701262684,1897.1901638463903
2024-01-01 22:00:00+01:00,1,16963.0,0.0,53162.0,16963.0,22375.474258412807,1945.598725925204
2024-01-01 22:30:00+01:00,1,16848.0,0.0,53910.0,16848.0,22113.253918495295,1922.798066892765
2024-01-01 23:00:00+01:00,1,16985.0,0.0,55158.0,16985.0,22215.156910023747,1931.6587653609186
2024-01-01 23:30:00+01:00,1,17063.0,0.0,54301.0,17063.0,22424.606736400132,1949.8709073980838
2024-01-02 00:00:00+01:00,1,17162.0,0.0,53780.0,17162.0,22638.548297725963,1968.4736160750401
2024-01-02 00:30:00+01:00,1,17293.0,0.0,52717.0,17293.0,22965.594730452598,1996.911052327015
2024-01-02 01:00:00+01:00,1,17362.0,0.0,50525.0,17362.0,23328.01836678146,2028.4246174449252
2024-01-02 01:30:00+01:00,1,17458.0,0.0,50371.0,17458.0,23508.618677042803,2044.1282279913723
2024-01-02 02:00:00+01:00,1,17498.0,0.0,50052.0,17498.0,23615.115937106668,2053.388408629415
2024-01-02 02:30:00+01:00,1,17315.0,0.0,49932.0,17315.0,23319.23016842569,2027.6604634731837
2024-01-02 03:00:00+01:00,1,17311.0,0.0,48409.0,17311.0,23501.2648419748,2043.4887951921503
2024-01-02 03:30:00+01:00,1,17295.0,0.0,47482.0,17295.0,23594.455068129646,2051.591898759101
2024-01-02 04:00:00+01:00,1,17255.0,0.0,46689.0,17255.0,23631.847826086952,2054.843284691768
2024-01-02 04:30:00+01:00,1,17190.0,0.0,46566.0,17190.0,23535.611699272016,2046.475333087403
2024-01-02 05:00:00+01:00,1,17235.0,0.0,46559.0,17235.0,23614.837306701033,2053.36418107759
2024-01-02 05:30:00+01:00,1,17179.0,0.0,47969.0,17179.0,23331.13760683761,2028.695842510772
2024-01-02 06:00:00+01:00,1,17045.0,0.0,49209.0,17045.0,22948.922475106687,1995.46136154573
2024-01-02 06:30:00+01:00,1,16992.0,0.0,51512.0,16992.0,22596.955331663852,1964.857012429311
2024-01-02 07:00:00+01:00,1,16900.0,0.0,52913.0,16900.0,22297.626337075253,1938.8296708955293
2024-01-02 07:30:00+01:00,1,17066.0,0.0,54698.0,17066.0,22390.564544141576,1946.9108608256163
2024-01-02 08:00:00+01:00,1,16998.0,0.0,56318.0,16998.0,22128.275821658764,1924.1042557725307
2024-01-02 08:30:00+01:00,1,17021.0,12.0,57358.0,17033.0,22091.022088948554,1920.8649584034617
2024-01-02 09:00:00+01:00,1,17077.0,86.0,58177.0,17163.0,22226.22955412699,1932.6215571217137
2024-01-02 09:30:00+01:00,1,17238.0,329.0,59118.0,17567.0,22786.971396674504,1981.3793444130026
2024-01-02 10:00:00+01:00,1,17388.0,624.0,60074.0,18012.0,23412.451835205993,2035.7663008745155
2024-01-02 10:30:00+01:00,1,17532.0,1001.0,60700.0,18533.0,24191.42554488394,2103.4998487571406
2024-01-02 11:00:00+01:00,1,17628.0,1369.0,61099.0,18997.0,24903.481325695582,2165.4147294848162
2024-01-02 11:30:00+01:00,1,17666.0,1693.0,61899.0,19359.0,25413.456882067854,2209.7582719399147
2024-01-02 12:00:00+01:00,1,17679.0,1816.0,62784.0,19495.0,25548.277454806084,2221.481229474519
2024-01-02 12:30:00+01:00,1,17710.0,1787.0,62935.0,19497.0,25536.99315177323,2220.500033485101
2024-01-02 13:00:00+01:00,1,17704.0,1776.0,62318.0,19480.0,25569.160609124025,2223.2970675642528
2024-01-02 13:30:00+01:00,1,17903.0,1785.0,61445.0,19688.0,25996.26000065098,2260.4343377021514
2024-01-02 14:00:00+01:00,1,17978.0,1706.0,61009.0,19684.0,26034.759809867235,2263.781984276898
2024-01-02 14:30:00+01:00,1,17887.0,1471.0,61106.0,19358.0,25490.39340828383,2216.448079076701
2024-01-02 15:00:00+01:00,1,17821.0,1247.0,60783.0,19068.0,25049.65017109766,2178.124445314742
2024-01-02 15:30:00+01:00,1,17826.0,843.0,60387.0,18669.0,24440.536745711066,2125.16063812614
2024-01-02 16:00:00+01:00,1,17811.0,560.0,59479.0,18371.0,24045.069283792873,2090.773836703881
2024-01-02 16:30:00+01:00,1,17746.0,295.0,59002.0,18041.0,23557.290375065673,2048.36034359117
2024-01-02 17:00:00+01:00,1,17549.0,93.0,58869.0,17642.0,22928.906132155596,1993.7208946893154
2024-01-02 17:30:00+01:00,1,17369.0,2.0,60129.0,17371.0,22389.320987859635,1946.8027307591954
2024-01-02 18:00:00+01:00,1,17428.0,1.0,61377.0,17429.0,22378.16812212845,1945.8329635441453
2024-01-02 18:30:00+01:00,1,17334.0,1.0,62375.0,17335.0,22152.59370591253,1926.2187514956117
2024-01-02 19:00:00+01:00,1,17147.0,1.0,63482.0,17148.0,21780.010207457115,1893.821763100022
2024-01-02 19:30:00+01:00,1,17167.0,1.0,63189.0,17168.0,21832.349169172336,1898.3727556757926
2024-01-02 20:00:00+01:00,1,17103.0,1.0,61945.0,17104.0,21826.610273463986,1897.8737455520547
2024-01-02 20:30:00+01:00,1,17314.0,1.0,60076.0,17315.0,22305.416049403266,1939.5070042206544
2024-01-02 21:00:00+01:00,1,17460.0,1.0,58256.0,17461.0,22694.474449422385,1973.3365230342317
2024-01-02 21:30:00+01:00,1,17451.0,1.0,56750.0,17452.0,22818.81827632993,1984.1485035274288
2024-01-02 22:00:00+01:00,1,17525.0,1.0,55369.0,17526.0,23073.42055264584,2006.2867544845742
2024-01-02 22:30:00+01:00,1,17324.0,1.0,55793.0,17325.0,22704.711528121305,1974.2266604697022
2024-01-02 23:00:00+01:00,1,17255.0,1.0,56891.0,17256.0,22489.94389369331,1955.5521228448308
2024-01-02 23:30:00+01:00,1,17385.0,1.0,55937.0,17386.0,22789.714755622295,1981.6178857557215
2024-01-03 00:00:00+01:00,1,17383.0,1.0,55418.0,17384.0,22837.065843844168,1985.7351713091666
2024-01-03 00:30:00+01:00,1,17312.0,1.0,54122.0,17313.0,22851.125547364336,1986.9576947265396
2024-01-03 01:00:00+01:00,1,17133.0,1.0,51586.0,17134.0,22824.851493593345,1984.673105584367
2024-01-03 01:30:00+01:00,1,16714.0,1.0,51308.0,16715.0,22160.26739948157,1926.8859967239648
2024-01-03 02:00:00+01:00,1,12649.0,2.0,50133.0,12651.0,15843.40038696294,1377.6199445519387
2024-01-03 02:30:00+01:00,1,10297.0,1.0,50346.0,10298.0,12404.35795578684,1078.5873298584988
2024-01-03 03:00:00+01:00,1,10372.0,1.0,49043.0,10373.0,12566.930531767393,1092.7233876262676
2024-01-03 03:30:00+01:00,1,10296.0,1.0,48155.0,10297.0,12498.765283661434,1086.7962632071074
2024-01-03 04:00:00+01:00,1,10306.0,1.0,47272.0,10307.0,12554.24999471157,1091.620785891219
2024-01-03 04:30:00+01:00,1,10310.0,1.0,47004.0,10311.0,12572.817274758005,1093.2352534097638
2024-01-03 05:00:00+01:00,1,10277.0,1.0,47511.0,10278.0,12501.38112476848,1087.0237165815615
2024-01-03 05:30:00+01:00,1,16539.0,1.0,49226.0,16540.0,22097.348609502915,1921.4150638532033
2024-01-03 06:00:00+01:00,1,16679.0,1.0,50373.0,16680.0,22203.134950569736,1930.6134284564703
2024-01-03 06:30:00+01:00,1,16835.0,1.0,53182.0,16836.0,22165.727469304104,1927.360762298428
2024-01-03 07:00:00+01:00,1,16793.0,1.0,54672.0,16794.0,21952.64203537395,1908.8324958590317
2024-01-03 07:30:00+01:00,1,17086.0,1.0,56845.0,17087.0,22223.07938993069,1932.347643131065
2024-01-03 08:00:00+01:00,1,17116.0,1.0,58578.0,17117.0,22118.650574437936,1923.2673184851558
2024-01-03 08:30:00+01:00,1,17152.0,14.0,59613.0,17166.0,22108.992518535913,1922.4275284078205
2024-01-03 09:00:00+01:00,1,17112.0,176.0,60280.0,17288.0,22246.02896435029,1934.3431611806777
2024-01-03 09:30:00+01:00,1,16935.0,580.0,60990.0,17515.0,22544.84415733469,1960.3258264883843
2024-01-03 10:00:00+01:00,1,16915.0,1162.0,61497.0,18077.0,23390.635061302808,2033.8692824238844
2024-01-03 10:30:00+01:00,1,16850.0,1862.0,61749.0,18712.0,24382.266299595143,2120.0938893988096
2024-01-03 11:00:00+01:00,1,16849.0,2280.0,61860.0,19129.0,25044.175005253714,2177.648367106647
2024-01-03 11:30:00+01:00,1,17007.0,2725.0,62352.0,19732.0,25976.315814796402,2258.700145070516
2024-01-03 12:00:00+01:00,1,17189.0,3169.0,63131.0,20358.0,26922.787492872078,2340.998024870582
2024-01-03 12:30:00+01:00,1,17364.0,3454.0,62667.0,20818.0,27733.636752409522,2411.503224807531
2024-01-03 13:00:00+01:00,1,17455.0,3692.0,61639.0,21147.0,28401.95796560675,2469.6152847303024
2024-01-03 13:30:00+01:00,1,17375.0,3507.0,60680.0,20882.0,28068.070170234507,2440.582976329779
2024-01-03 14:00:00+01:00,1,17396.0,3268.0,60275.0,20664.0,27748.094764085206,2412.760382031139
2024-01-03 14:30:00+01:00,1,17394.0,2974.0,60652.0,20368.0,27207.81705768882,2365.7819982404408
2024-01-03 15:00:00+01:00,1,17472.0,2498.0,60306.0,19970.0,26582.845938282455,2311.439328243183
2024-01-03 15:30:00+01:00,1,17529.0,1872.0,59899.0,19401.0,25684.78632721202,2233.350988531385
2024-01-03 16:00:00+01:00,1,17733.0,1280.0,59126.0,19013.0,25126.859471984037,2184.837970833765
2024-01-03 16:30:00+01:00,1,17963.0,655.0,58840.0,18618.0,24508.959093149337,2131.1101179209945
2024-01-03 17:00:00+01:00,1,18142.0,192.0,58942.0,18334.0,24036.72222316475,2090.0480406677507
2024-01-03 17:30:00+01:00,1,18109.0,6.0,60498.0,18115.0,23539.10990264302,2046.7795098812912
2024-01-03 18:00:00+01:00,1,17986.0,1.0,62301.0,17987.0,23179.966020352476,2015.55112688755
2024-01-03 18:30:00+01:00,1,18039.0,1.0,63482.0,18040.0,23166.43699888159,2014.3747474896081
2024-01-03 19:00:00+01:00,1,17988.0,1.0,64877.0,17989.0,22976.886818335952,1997.8929252270107
2024-01-03 19:30:00+01:00,1,17866.0,1.0,64439.0,17867.0,22820.90578833023,1984.330017476194
2024-01-03 20:00:00+01:00,1,17810.0,1.0,63086.0,17811.0,22839.48005135765,1985.945092180926
2024-01-03 20:30:00+01:00,1,17757.0,1.0,61098.0,17758.0,22919.23936561973,1992.8803472024204
2024-01-03 21:00:00+01:00,1,17645.0,1.0,59239.0,17646.0,22902.267994598245,1991.404647628178
2024-01-03 21:30:00+01:00,1,17473.0,1.0,57651.0,17474.0,22770.27204606952,1979.9272976368936
2024-01-03 22:00:00+01:00,1,17478.0,1.0,56362.0,17479.0,22899.496442701773,1991.16365484401
2024-01-03 22:30:00+01:00,1,16937.0,1.0,56863.0,16938.0,21983.298325830052,1911.4981305161637
2024-01-03 23:00:00+01:00,1,16607.0,1.0,58006.0,16608.0,21363.041012291622,1857.5653367335944
2024-01-03 23:30:00+01:00,1,16288.0,1.0,56804.0,16289.0,20959.918422674058,1822.5129044278654
2024-01-04 00:00:00+01:00,1,16221.0,1.0,56347.0,16222.0,20892.144175480942,1816.619778433457
2024-01-04 00:30:00+01:00,1,16028.0,1.0,55156.0,16029.0,20687.13661004043,1798.7939011573085
2024-01-04 01:00:00+01:00,1,15536.0,1.0,52745.0,15537.0,20113.61944033671,1748.9252699146768
2024-01-04 01:30:00+01:00,1,15226.0,1.0,52661.0,15227.0,19629.82421860165,1706.8581675084547
2024-01-04 02:00:00+01:00,1,14872.0,1.0,52454.0,14873.0,19090.064703078828,1659.9248416008545
2024-01-04 02:30:00+01:00,1,14862.0,1.0,52239.0,14863.0,19091.72834992343,1660.0694995036934
2024-01-04 03:00:00+01:00,1,14660.0,1.0,50752.0,14661.0,18896.117549701496,1643.060692481607
2024-01-04 03:30:00+01:00,1,14380.0,1.0,49868.0,14381.0,18528.12869718663,1611.0632190721478
2024-01-04 04:00:00+01:00,1,14031.0,1.0,49026.0,14032.0,18048.09366267567,1569.3230735557759
2024-01-04 04:30:00+01:00,1,13673.0,1.0,48827.0,13674.0,17503.324895551734,1521.9541817504248
2024-01-04 05:00:00+01:00,1,13334.0,1.0,48817.0,13335.0,16977.554488098653,1476.237240824121
2024-01-04 05:30:00+01:00,1,12976.0,1.0,50526.0,12977.0,16309.921586478516,1418.1850311691906
2024-01-04 06:00:00+01:00,1,12210.0,1.0,51613.0,12211.0,15099.916204905647,1312.9722923658694
2024-01-04 06:30:00+01:00,1,11844.0,1.0,54373.0,11845.0,14425.351362783684,1254.317334610372
2024-01-04 07:00:00+01:00,1,11240.0,1.0,56140.0,11241.0,13491.762918366256,1173.1396814791044
2024-01-04 07:30:00+01:00,1,11225.0,1.0,58471.0,11226.0,13381.272198659188,1163.532260380184
2024-01-04 08:00:00+01:00,1,10789.0,1.0,60120.0,10790.0,12726.496398928828,1106.5980051769418
2024-01-04 08:30:00+01:00,1,10409.0,26.0,61404.0,10435.0,12208.295741389138,1061.5392713401047
2024-01-04 09:00:00+01:00,1,10069.0,379.0,61908.0,10448.0,12211.24450403011,1061.795673004314
2024-01-04 09:30:00+01:00,1,9761.0,1187.0,62536.0,10948.0,12864.604634056639,1118.6068324849673
2024-01-04 10:00:00+01:00,1,9558.0,2232.0,62587.0,11790.0,14010.93851856586,1218.28318881281
2024-01-04 10:30:00+01:00,1,8844.0,3160.0,62481.0,12004.0,14310.200441727218,1244.3046983324018
2024-01-04 11:00:00+01:00,1,8639.0,4094.0,62355.0,12733.0,15333.059160305342,1333.2446062281572
2024-01-04 11:30:00+01:00,1,8576.0,4930.0,62312.0,13506.0,16433.35121082278,1428.9175196560138
2024-01-04 12:00:00+01:00,1,8414.0,5491.0,62747.0,13905.0,16986.35757314974,1477.0026892281103
2024-01-04 12:30:00+01:00,1,8333.0,5599.0,62032.0,13932.0,17060.989795753874,1483.492131889062
2024-01-04 13:00:00+01:00,1,8712.0,5460.0,61107.0,14172.0,17458.73142632716,1518.0766774836586
2024-01-04 13:30:00+01:00,1,8542.0,5202.0,60091.0,13744.0,16887.472275843706,1468.4043861830244
2024-01-04 14:00:00+01:00,1,8423.0,4845.0,59620.0,13268.0,16220.647959611548,1410.4224848792144
2024-01-04 14:30:00+01:00,1,8636.0,4214.0,59604.0,12850.0,15620.279338981629,1358.219058489543
2024-01-04 15:00:00+01:00,1,8896.0,3529.0,59238.0,12425.0,15031.063995003291,1306.9854350453911
2024-01-04 15:30:00+01:00,1,9184.0,2671.0,58941.0,11855.0,14239.395252960538,1238.1480250274078
2024-01-04 16:00:00+01:00,1,9697.0,1739.0,58214.0,11436.0,13682.53604741046,1189.7278419141671
2024-01-04 16:30:00+01:00,1,10339.0,933.0,58023.0,11272.0,13461.748793602648,1170.5298845994748
2024-01-04 17:00:00+01:00,1,10991.0,260.0,58318.0,11251.0,13421.561926644834,1167.0355444907887
2024-01-04 17:30:00+01:00,1,11630.0,13.0,60118.0,11643.0,13897.852026813487,1208.4500593903113
2024-01-04 18:00:00+01:00,1,12502.0,1.0,61970.0,12503.0,15025.55101579771,1306.5060688789108
2024-01-04 18:30:00+01:00,1,13176.0,1.0,63443.0,13177.0,15913.79668684194,1383.7410640318055
2024-01-04 19:00:00+01:00,1,13488.0,1.0,65127.0,13489.0,16282.777192605332,1415.8247639620797
2024-01-04 19:30:00+01:00,1,13703.0,1.0,64754.0,13704.0,16604.15621959694,1443.7694063072076
2024-01-04 20:00:00+01:00,1,13875.0,1.0,63548.0,13876.0,16905.84116193803,1470.001602893117
2024-01-04 20:30:00+01:00,1,14052.0,1.0,61356.0,14053.0,17271.651645289046,1501.8096621153802
2024-01-04 21:00:00+01:00,1,14088.0,1.0,59551.0,14089.0,17422.220059779687,1514.9019305524357
2024-01-04 21:30:00+01:00,1,13860.0,1.0,57974.0,13861.0,17174.968451918932,1493.4028370502735
2024-01-04 22:00:00+01:00,1,13535.0,1.0,56834.0,13536.0,16759.775771971497,1457.3008827502217
2024-01-04 22:30:00+01:00,1,12886.0,1.0,57194.0,12887.0,15790.658868782235,1373.0339487696522
2024-01-04 23:00:00+01:00,1,12628.0,1.0,58592.0,12629.0,15351.025514993258,1334.806821910678
2024-01-04 23:30:00+01:00,1,12484.0,1.0,57343.0,12485.0,15203.248203822546,1321.957246298832
2024-01-05 00:00:00+01:00,1,12489.0,1.0,57009.0,12490.0,15226.363795825293,1323.9671999574741
2024-01-05 00:30:00+01:00,1,12412.0,1.0,55622.0,12413.0,15183.123312298869,1320.207340895458
2024-01-05 01:00:00+01:00,1,12250.0,1.0,53321.0,12251.0,15065.729398747233,1309.999671283648
2024-01-05 01:30:00+01:00,1,12078.0,1.0,53093.0,12079.0,14826.998662749085,1289.241487102477
2024-01-05 02:00:00+01:00,1,11747.0,1.0,52943.0,11748.0,14354.82048957389,1248.1845136712238
2024-01-05 02:30:00+01:00,1,11490.0,1.0,52679.0,11491.0,13997.512547456341,1217.1157698797717
2024-01-05 03:00:00+01:00,1,11356.0,1.0,51270.0,11357.0,13872.680384622885,1206.2613274595424
2024-01-05 03:30:00+01:00,1,11197.0,1.0,50441.0,11198.0,13683.928472304826,1189.848916447343
2024-01-05 04:00:00+01:00,1,11045.0,1.0,49688.0,11046.0,13501.555877558414,1173.9912017064416
2024-01-05 04:30:00+01:00,1,10814.0,1.0,49478.0,10815.0,13178.91651003456,1145.9369698658936
2024-01-05 05:00:00+01:00,1,10608.0,1.0,49560.0,10609.0,12879.956619115837,1119.941722741444
2024-01-05 05:30:00+01:00,1,10312.0,1.0,51279.0,10313.0,12387.06335803432,1077.083524979814
2024-01-05 06:00:00+01:00,0,9863.0,1.0,52374.0,9864.0,0.0,0.0
2024-01-05 06:30:00+01:00,0,9501.0,1.0,55178.0,9502.0,0.0,0.0
2024-01-05 07:00:00+01:00,0,9028.0,1.0,56911.0,9029.0,0.0,0.0
2024-01-05 07:30:00+01:00,0,8760.0,1.0,59204.0,8761.0,0.0,0.0
2024-01-05 08:00:00+01:00,0,8466.0,1.0,60946.0,8467.0,0.0,0.0
2024-01-05 08:30:00+01:00,0,7976.0,2.0,62434.0,7978.0,0.0,0.0
2024-01-05 09:00:00+01:00,0,7807.0,46.0,63101.0,7853.0,0.0,0.0
2024-01-05 09:30:00+01:00,0,7810.0,300.0,63910.0,8110.0,0.0,0.0
2024-01-05 10:00:00+01:00,0,7633.0,739.0,64359.0,8372.0,0.0,0.0
2024-01-05 10:30:00+01:00,0,7226.0,1284.0,64555.0,8510.0,0.0,0.0
2024-01-05 11:00:00+01:00,0,6864.0,1887.0,64530.0,8751.0,0.0,0.0
2024-01-05 11:30:00+01:00,0,6603.0,2342.0,64723.0,8945.0,0.0,0.0
2024-01-05 12:00:00+01:00,0,6560.0,2809.0,65076.0,9369.0,0.0,0.0
2024-01-05 12:30:00+01:00,0,6661.0,3246.0,64522.0,9907.0,0.0,0.0
2024-01-05 13:00:00+01:00,0,6459.0,3411.0,63328.0,9870.0,0.0,0.0
2024-01-05 13:30:00+01:00,0,6333.0,3411.0,62381.0,9744.0,0.0,0.0
2024-01-05 14:00:00+01:00,0,6215.0,3107.0,61726.0,9322.0,0.0,0.0
2024-01-05 14:30:00+01:00,0,6185.0,2758.0,61872.0,8943.0,0.0,0.0
2024-01-05 15:00:00+01:00,0,6013.0,2314.0,61510.0,8327.0,0.0,0.0
2024-01-05 15:30:00+01:00,0,5502.0,1850.0,60948.0,7352.0,0.0,0.0
2024-01-05 16:00:00+01:00,0,5057.0,1312.0,60198.0,6369.0,0.0,0.0
2024-01-05 16:30:00+01:00,0,4668.0,716.0,59754.0,5384.0,0.0,0.0
2024-01-05 17:00:00+01:00,0,4401.0,236.0,59879.0,4637.0,0.0,0.0
2024-01-05 17:30:00+01:00,0,4431.0,13.0,61548.0,4444.0,0.0,0.0
2024-01-05 18:00:00+01:00,0,4489.0,1.0,63508.0,4490.0,0.0,0.0
2024-01-05 18:30:00+01:00,0,4806.0,1.0,64663.0,4807.0,0.0,0.0
2024-01-05 19:00:00+01:00,0,4948.0,1.0,65629.0,4949.0,0.0,0.0
2024-01-05 19:30:00+01:00,0,5014.0,1.0,65282.0,5015.0,0.0,0.0
2024-01-05 20:00:00+01:00,0,5070.0,1.0,64113.0,5071.0,0.0,0.0
2024-01-05 20:30:00+01:00,0,5161.0,1.0,62105.0,5162.0,0.0,0.0
2024-01-05 21:00:00+01:00,0,5229.0,1.0,60756.0,5230.0,0.0,0.0
2024-01-05 21:30:00+01:00,0,5231.0,1.0,59542.0,5232.0,0.0,0.0
2024-01-05 22:00:00+01:00,0,5328.0,1.0,58457.0,5329.0,0.0,0.0
2024-01-05 22:30:00+01:00,0,5316.0,1.0,58976.0,5317.0,0.0,0.0
2024-01-05 23:00:00+01:00,0,5379.0,1.0,60350.0,5380.0,0.0,0.0
2024-01-05 23:30:00+01:00,0,5478.0,1.0,59282.0,5479.0,0.0,0.0
2024-01-06 00:00:00+01:00,0,5281.0,1.0,58936.0,5282.0,0.0,0.0
2024-01-06 00:30:00+01:00,0,5134.0,1.0,57816.0,5135.0,0.0,0.0
2024-01-06 01:00:00+01:00,0,4992.0,1.0,55453.0,4993.0,0.0,0.0
2024-01-06 01:30:00+01:00,0,4879.0,1.0,55432.0,4880.0,0.0,0.0
2024-01-06 02:00:00+01:00,0,4848.0,1.0,55055.0,4849.0,0.0,0.0
2024-01-06 02:30:00+01:00,0,4829.0,1.0,54669.0,4830.0,0.0,0.0
2024-01-06 03:00:00+01:00,0,4865.0,1.0,53234.0,4866.0,0.0,0.0
2024-01-06 03:30:00+01:00,0,4964.0,1.0,52176.0,4965.0,0.0,0.0
2024-01-06 04:00:00+01:00,0,4980.0,1.0,51162.0,4981.0,0.0,0.0
2024-01-06 04:30:00+01:00,0,4998.0,1.0,50537.0,4999.0,0.0,0.0
2024-01-06 05:00:00+01:00,0,5043.0,1.0,50184.0,5044.0,0.0,0.0
2024-01-06 05:30:00+01:00,0,5138.0,1.0,50838.0,5139.0,0.0,0.0
2024-01-06 06:00:00+01:00,0,5242.0,1.0,51216.0,5243.0,0.0,0.0
2024-01-06 06:30:00+01:00,0,5407.0,1.0,52333.0,5408.0,0.0,0.0
2024-01-06 07:00:00+01:00,0,5466.0,1.0,53082.0,5467.0,0.0,0.0
2024-01-06 07:30:00+01:00,0,5624.0,1.0,54287.0,5625.0,0.0,0.0
2024-01-06 08:00:00+01:00,0,5604.0,1.0,55192.0,5605.0,0.0,0.0
2024-01-06 08:30:00+01:00,0,5477.0,11.0,56347.0,5488.0,0.0,0.0
2024-01-06 09:00:00+01:00,0,5579.0,194.0,57357.0,5773.0,0.0,0.0
2024-01-06 09:30:00+01:00,0,5490.0,717.0,58713.0,6207.0,0.0,0.0
2024-01-06 10:00:00+01:00,0,5486.0,1535.0,59844.0,7021.0,0.0,0.0
2024-01-06 10:30:00+01:00,0,5390.0,2374.0,60706.0,7764.0,0.0,0.0
2024-01-06 11:00:00+01:00,0,5423.0,3124.0,60935.0,8547.0,0.0,0.0
