dt,absorb_need_mw_region,absorb_need_mw,heat_demand_mw_th,h2_price_eur_per_kg,P_curt_use_mw,Unused_curt_mw,P_batt_ch_mw,P_batt_dis_mw,SOC_batt_mwh,P_p2h_mw,Q_th_dis_mw_th,Slack_unmet_th_mw_th,SOC_th_mwh_th,P_el_mw,y_el_on,y_el_start,y_el_stop,H2_prod_kg,H2_sale_kg,SOC_h2_kg,P_pb_deficit_mw,P_pb_surplus_mw
2024-01-02 01:30:00+01:00,1428.9703147328653,9.431204077236911,0.0,8.085109,9.431204077236911,0.0,0.0,0.5687959227630888,0.8173035490853318,5.0,0.0,0.0,28.96559057946104,5.0,1,0,0,50.0,0.0,1752.3373641174337,0.0,0.0
2024-01-02 02:00:00+01:00,1624.7317465127956,10.72322952698445,0.0,7.851629,10.72322952698445,0.0,0.7232295269844506,0.0,1.1608375744029455,5.0,0.0,0.0,31.41559057946104,5.0,1,0,0,50.0,0.0,1802.3373641174337,0.0,0.0
2024-01-02 02:30:00+01:00,1578.7463924960591,10.41972619047399,0.0,7.851629,10.41972619047399,0.0,0.4197261904739893,0.0,1.3602075148780903,5.0,0.0,0.0,33.86559057946104,5.0,1,0,0,50.0,0.0,1852.3373641174337,0.0,0.0
2024-01-02 03:00:00+01:00,1524.95555608956,10.064706670191097,0.0,7.663389,10.064706670191097,0.0,0.06470667019109655,0.0,1.3909431832188615,5.0,0.0,0.0,36.315590579461045,5.0,1,0,0,50.0,0.0,1902.3373641174337,0.0,0.0
2024-01-02 03:30:00+01:00,1762.4515371996656,11.632180145517793,0.0,7.663389,11.632180145517793,0.0,1.6321801455177933,0.0,2.166228752339813,5.0,0.0,0.0,38.76559057946105,5.0,1,0,0,50.0,0.0,1952.3373641174337,0.0,0.0
2024-01-02 04:00:00+01:00,1801.8190052039888,11.892005434346325,0.0,6.933828999999999,11.892005434346325,0.0,1.8920054343463253,0.0,3.064931333654317,5.0,0.0,0.0,41.21559057946105,5.0,1,0,0,50.0,0.0,2002.3373641174337,0.0,0.0
2024-01-02 04:30:00+01:00,1830.204846461544,12.079351986646191,0.0,6.933828999999999,12.079351986646191,0.0,2.0793519866461914,0.0,4.052623527311258,5.0,0.0,0.0,43.66559057946105,5.0,1,0,0,50.0,0.0,2052.337364117434,0.0,0.0
2024-01-02 05:00:00+01:00,1878.969924748556,12.40120150334047,0.0,6.654069,12.40120150334047,0.0,2.40120150334047,0.0,5.193194241397981,5.0,0.0,0.0,46.115590579461056,5.0,1,0,0,50.0,0.0,2102.337364117434,0.0,0.0
2024-01-02 05:30:00+01:00,1672.0581207704583,11.035583597085026,0.0,6.654069,11.035583597085026,0.0,1.0355835970850258,0.0,5.6850964500133685,5.0,0.0,0.0,48.56559057946106,5.0,1,0,0,50.0,0.0,2152.337364117434,0.0,0.0
2024-01-02 06:00:00+01:00,1380.2909264121345,9.109920114320088,0.0,6.883388999999999,9.109920114320088,0.0,0.0,0.8900798856799925,5.216633352287095,5.0,0.0,0.0,51.01559057946106,5.0,1,0,0,50.0,0.0,2202.337364117434,0.0,0.0
2024-01-02 06:30:00+01:00,1669.3354538159183,11.01761399518506,0.0,6.883388999999999,11.01761399518506,0.0,1.0176139951850605,0.0,5.7,5.0,0.0,0.0,53.465590579461065,5.0,1,0,0,50.0,0.0,2252.337364117434,0.0,0.0
2024-01-02 07:00:00+01:00,1421.4262699344038,9.381413381567064,0.0,6.911989,9.381413381567064,0.0,0.0,0.0,5.7,4.381413381567064,0.0,0.0,55.61248313642893,5.0,1,0,0,50.0,0.0,2302.337364117434,0.0,0.0
